            * c:\users\jagad\esim-workspace\dflipflop\dflipflop.cir
            Transient Analysis  Wed Mar 09 20:19:27  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
94	1.010930e+002	-6.96389e-012	-1.03103e-014	
95	1.011926e+002	-6.93166e-012	1.031001e-014	
96	1.013918e+002	-6.93902e-012	-1.03099e-014	
97	1.017901e+002	-6.88201e-012	1.030979e-014	
98	1.025868e+002	-6.84031e-012	-1.03097e-014	
99	1.041801e+002	-6.68709e-012	1.030973e-014	
100	1.060000e+002	-6.56617e-012	-1.03097e-014	
101	1.061000e+002	6.267665e-010	4.218168e-010	
102	1.063000e+002	6.276084e-010	4.219668e-010	
103	1.067000e+002	5.519838e-010	4.224407e-010	
104	1.070000e+002	6.374918e-010	2.468500e-010	
105	1.070198e+002	1.135244e-010	4.958494e-011	
106	1.070594e+002	1.588162e-011	6.055709e-012	
107	1.071387e+002	1.635124e-011	5.446212e-012	
108	1.072971e+002	7.078803e-013	-3.07767e-012	
109	1.075556e+002	7.624714e-012	3.503432e-012	
110	1.080725e+002	-4.77647e-012	-3.48427e-012	
111	1.091063e+002	4.659281e-012	3.514697e-012	
112	1.111739e+002	-4.61838e-012	-3.52909e-012	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	1.138196e+002	4.591192e-012	3.539837e-012	
114	1.164654e+002	-4.56715e-012	-3.55017e-012	
115	1.191112e+002	4.545489e-012	3.560093e-012	
116	1.217569e+002	-4.52576e-012	-3.56962e-012	
117	1.244027e+002	4.507544e-012	3.578781e-012	
118	1.270485e+002	-4.49058e-012	-3.58758e-012	
119	1.296942e+002	4.474615e-012	3.596050e-012	
120	1.323400e+002	-4.45952e-012	-3.60420e-012	
121	1.349857e+002	4.445130e-012	3.612055e-012	
122	1.376315e+002	-4.43139e-012	-3.61963e-012	
123	1.402773e+002	4.418180e-012	3.626933e-012	
124	1.429230e+002	-4.40549e-012	-3.63399e-012	
125	1.455688e+002	4.393227e-012	3.640804e-012	
